
  26767 atoms

  12 atom types

    -2.804675130    47.195324870 xlo xhi
    -0.154591781    49.845408219 ylo yhi
     5.443115864   105.443115864 zlo zhi

Masses

   1  12.011150 # c3a
   2  12.011150 # c
   3   1.007970 # h1
   4  15.999400 # o2h
   5   1.007970 # h1o
   6  12.011150 # c44
   7  12.011150 # c4
   8  12.011150 # c3'
   9  15.999400 # o1=
  10  15.999400 # o2s
  11  12.011150 # c4o
  12  12.011150 # c43

Atoms # charge

1 1 0 28.527438361 25.109810660 13.365690325
2 1 0 25.935091226 28.277401461 13.339527638
3 1 0 28.157235996 26.435914180 13.359746585
4 1 0 27.628515397 26.985763233 14.520413001
5 1 0 24.563233979 28.384172157 13.338334446
6 1 0 23.882484703 28.096043000 14.511304176
7 1 0 26.560696590 27.885860038 14.513519082
8 1 0 22.080085261 26.913243120 13.355929301
9 1 0 22.686957868 27.374340403 14.516876291
10 1 0 22.169565386 22.879827784 13.325326721
11 1 0 21.503298270 25.663235510 13.362985041
12 1 0 21.567282459 24.915666390 14.527381577
13 1 0 23.299825170 22.094379314 13.335930533
14 1 0 24.045219845 21.993266939 14.507690472
15 1 0 21.857651877 23.542100903 14.494398838
16 1 0 26.185885446 21.867901360 13.335911378
17 1 0 25.433818570 21.884219952 14.507705133
18 1 0 27.425139456 22.467089921 13.325129050
19 1 0 27.838287554 23.070811868 14.494694052
20 1 0 28.343892588 24.380800667 14.529210976
21 2 0 28.717436462 25.106241087 75.622201651
22 1 0 27.526684013 26.919116915 76.855953868
23 1 0 21.760381268 24.910206405 76.873867215
24 1 0 27.673028606 23.140205326 76.888478495
25 1 0 28.336990129 24.347997385 76.938428586
26 1 0 28.313650823 25.043089150 78.150284521
27 1 0 25.942542653 28.159735796 78.099528883
28 1 0 27.918682834 26.375145546 78.111205285
29 1 0 27.555531994 26.953067383 79.348952799
30 1 0 23.845356428 28.244461661 79.420224742
31 1 0 26.518976992 27.866283013 79.347396482
32 1 0 22.355918559 26.868545346 78.121603363
33 1 0 22.769845355 27.380898112 79.374824706
34 1 0 22.383268616 22.957010152 78.095731213
35 1 0 21.848895426 25.576492034 78.118281044
36 1 0 21.805040891 24.904626586 79.354495688
37 1 0 23.995500406 21.667275141 79.280814633
38 1 0 22.068964161 23.549578193 79.344607727
39 1 0 26.030111073 21.927459617 78.105784687
40 1 0 25.373531732 21.734063760 79.336880664
41 1 0 27.200965902 22.651027115 78.122923784
42 1 0 27.632570553 23.140751493 79.372757113
43 1 0 28.205614895 24.397112878 79.384759583
44 1 0 28.241712606 25.071354159 80.609871317
45 1 0 25.916123967 28.178307538 80.590615089
46 1 0 27.914440419 26.411111082 80.594579805
47 1 0 27.574567641 26.996885501 81.822377360
48 1 0 24.536710170 28.348214084 80.626476575
49 1 0 23.913660585 28.139740404 81.853943885
50 1 0 26.540703217 27.911792544 81.820772717
51 1 0 22.367312791 26.840177095 80.606922024
52 1 0 22.774560945 27.363722367 81.845235615
53 1 0 22.326852589 22.954656365 80.588867580
54 1 0 21.864730352 25.558122760 80.599778466
55 1 0 21.811457410 24.893642209 81.835010915
56 2 0 23.137265230 21.662590954 80.588834647
57 1 0 23.997414420 21.655525107 81.885477349
58 1 0 22.075308007 23.542250199 81.832614336
59 1 0 25.998349834 21.910052467 80.593189920
60 1 0 25.372756864 21.725203338 81.839413389
61 1 0 27.175330258 22.643177881 80.603006396
62 1 0 27.618917211 23.151252176 81.835719373
63 1 0 28.169596599 24.416079174 81.840108786
64 1 0 28.223514729 25.087786752 83.062395939
65 1 0 25.940989013 28.183370149 83.055971343
66 1 0 27.921643967 26.432003740 83.054165443
67 1 0 27.595243190 27.016947302 84.274512445
68 1 0 24.569128822 28.291028549 83.071464585
69 1 0 23.927675805 28.120768101 84.291931228
70 1 0 26.562767094 27.933391759 84.275327724
71 1 0 22.362703631 26.836539290 83.069598456
72 1 0 22.774922464 27.359544914 84.291491859
73 1 0 22.391348968 22.938166774 83.061769896
74 1 0 21.862759742 25.554579286 83.064445546
75 1 0 21.786542810 24.884783842 84.282524062
76 1 0 23.389468611 21.978360362 83.088481526
77 1 0 24.018207444 21.762005984 84.300973916
78 1 0 22.061010533 23.529093716 84.280662407
79 1 0 26.027503587 21.913567871 83.062158223
80 1 0 25.396816777 21.710340263 84.288784690
81 1 0 27.187993077 22.649985695 83.062623312
82 1 0 27.628163803 23.151948570 84.284463070
83 1 0 28.165182594 24.425384210 84.284311723
84 1 0 28.268613298 25.095425628 85.496885046
85 1 0 25.965760830 28.238623875 85.493229916
86 1 0 27.975421109 26.462666554 85.491458710
87 1 0 27.731278354 27.174945809 86.656225841
88 1 0 24.571790745 28.331008445 85.502348494
89 1 0 23.830866264 28.270578571 86.671764302
90 1 0 26.702309037 28.088927133 86.657105561
91 1 0 22.317551258 26.858778615 85.503713325
92 1 0 22.679907916 27.513848579 86.672052735
93 1 0 22.344057567 22.920452752 85.498930216
94 1 0 21.793760278 25.560726351 85.498597653
95 1 0 21.582238717 24.837338767 86.663474071
96 1 0 23.383327189 21.987988282 85.509569607
97 1 0 24.009767036 21.576671236 86.673277120
98 1 0 21.857703850 23.488875978 86.663852699
99 1 0 26.059068985 21.839715728 85.501161910
100 1 0 25.385096826 21.501842265 86.667210366
101 1 0 27.229875659 22.602921539 85.498356994
